"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"A_24_P272290",0.237425,2.2921125,1.21141236857477,0.260180537770884,0.7753829606475,-5.21513684705632,"C6orf145"
"A_33_P3393650",0.498275,-3.3881125,1.21127661689152,0.260229754412536,0.775443741551586,-5.21528015119558,"PLEKHA5"
"A_33_P3393311",-0.1105375,0.64273125,-1.21109147048592,0.260296891467939,0.775533105752784,-5.21547558087807,"MCHR1"
"A_23_P106844",0.9792565,-1.18007325,1.21103493851293,0.260317393720624,0.775533105752784,-5.21553524875094,"MT2A"
"A_23_P60248",-0.33455,-0.9454975,-1.21081506225713,0.260397148163766,0.775675366360385,-5.21576730419815,"TXN"
"A_24_P333802",-0.14620925,0.360925375,-1.21074433874222,0.260422805587562,0.775675366360385,-5.21584193920774,"MAGT1"
"A_33_P3266165",0.2805775,-1.42608625,1.2105871779097,0.260479828645678,0.775759330275842,-5.21600778172332,"LOC400499"
"A_33_P3301010",-0.19309,0.351235,-1.21043434374529,0.26053529174386,0.775838630256618,-5.21616904481983,"SPIRE1"
"A_24_P29277",-0.1225325,1.09680875,-1.21009964078211,0.260656788617145,0.77597773621405,-5.21652215958897,"COL4A3BP"
"A_32_P5251",0.24682,1.13479,1.21009810502185,0.260657346204614,0.77597773621405,-5.21652377968062,"RARA"
"A_33_P3323544",0.144225,0.896285,1.21006730414718,0.260668529266032,0.77597773621405,-5.21655627159844,""
"A_23_P170213",-0.397462475,-0.2068997375,-1.20982257742728,0.260757397777623,0.776085256138442,-5.2168144148421,"NKAIN2"
"A_33_P3399593",-0.244,1.54875,-1.20969911158742,0.260802241880118,0.776085256138442,-5.21694463618903,"CCDC134"
"A_33_P3401267",0.23055,0.5035225,1.20958469591743,0.26084380455279,0.776085256138442,-5.21706530427898,"FEZ2"
"A_24_P290354",0.2656575,0.85062375,1.20955382402959,0.260855020021964,0.776085256138442,-5.21709786190624,"ZFAND5"
"A_23_P253571",-0.21531925,0.100447875,-1.20950197425066,0.260873857459909,0.776085256138442,-5.21715254166338,"PHF5A"
"A_23_P201778",0.233624999999999,4.6146375,1.20942822259809,0.260900653959178,0.776085256138442,-5.21723031601585,"PTPN7"
"A_33_P3396956",-0.4525975,-0.11303125,-1.20941195349194,0.2609065653883,0.776085256138442,-5.21724747207658,"C1orf172"
"A_23_P104188",0.845149999999999,-4.914475,1.20918452771053,0.260989212821141,0.776245276470572,-5.21748728049726,"ELF3"
"A_24_P400473",-0.11834,0.7519675,-1.20910237590375,0.261019072430491,0.776248274979813,-5.21757389783217,"SLC25A44"
"A_32_P83465",0.16652975,-0.367420125,1.20856450215148,0.26121464242085,0.776415633789878,-5.21814091191229,"NBPF10"
"A_24_P347480",0.1782225,0.69047125,1.20856397981069,0.261214832401886,0.776415633789878,-5.21814146247016,"NEK9"
"A_32_P204950",0.226144,0.244392,1.20847158993931,0.261248437399481,0.776415633789878,-5.21823884078786,"LOC401176"
"A_23_P149775",0.70205,-2.5723,1.20843711593025,0.26126097755648,0.776415633789878,-5.21827517489579,"ARHGAP12"
"A_23_P24365",0.14312,0.6178775,1.20830289136325,0.261309807397948,0.776415633789878,-5.21841663517623,"ANKRD49"
"A_33_P3272628",0.34049,0.757215,1.20825642232604,0.261326714224208,0.776415633789878,-5.21846560680298,"FCER1G"
"A_23_P160849",0.3071975,1.29360125,1.20816696101489,0.261359265469638,0.776415633789878,-5.21855988251664,"FCER1G"
"A_33_P3239864",-0.137595,0.7730225,-1.2081627346345,0.261360803356273,0.776415633789878,-5.21856433622656,"ANKDD1A"
"A_23_P384748",0.902849999999999,-3.867875,1.20815606737795,0.261363229439108,0.776415633789878,-5.21857136208192,"PLEKHH2"
"A_24_P371399",-0.136125,1.2012375,-1.2081541565806,0.261363924743911,0.776415633789878,-5.21857337564686,"C3orf58"
"A_33_P3294504",-0.1850375,0.65735875,-1.2080441967861,0.261403939709411,0.776448774330063,-5.21868924578476,"FCRL1"
"A_33_P3735771",0.201965,0.5092825,1.20762986397028,0.261554763110864,0.776756630439751,-5.21912578583063,"LOC642776"
"A_23_P42322",-0.3119625,-1.16029375,-1.20760085611482,0.261565325098834,0.776756630439751,-5.21915634469576,"COL11A2"
"A_32_P94",-0.12336335,0.081022575,-1.2074436973623,0.261622553956614,0.77679867611517,-5.21932189799616,"LHFPL4"
"A_32_P49199",0.53226575,-1.403717125,1.20740340655231,0.26163722739103,0.77679867611517,-5.21936433860286,"PGR"
"A_33_P3375435",0.434514,0.247468,1.20730156372269,0.261674320368946,0.776823081708759,-5.21947161124816,"AGAP11"
"A_24_P941505",-0.1856725,0.99676625,-1.20703929591056,0.26176986297601,0.776974418654974,-5.21974783424584,"FAM120A"
"A_23_P39131",0.1500625,0.88389875,1.20697690678904,0.261792595201843,0.776974418654974,-5.21981353717691,"GLTSCR2"
"A_24_P194017",0.1788475,1.06302875,1.20685392560089,0.261837409646629,0.776974418654974,-5.21994304389695,"NOSIP"
"A_24_P59247",0.1352475,0.66712125,1.20678144200788,0.26186382569241,0.776974418654974,-5.22001936943315,""
"A_33_P3220160",0.1316675,0.84159125,1.2067312542412,0.261882117497508,0.776974418654974,-5.22007221557551,"RAC2"
"A_33_P3219840",0.3341372,-0.1154339,1.20668611784718,0.261898569142611,0.776974418654974,-5.2201197415283,"ZNRD1-AS1"
